timestamp,price_No,price_Yes,price_Yes_nuclear,Country Hourly - Belgium,BE Temp (C),BE Precipitation (mm),BE Wind Speed (km/h),pct_BE_actual_load,pct_BE_forecast_load,pct_BE_forecast_vs_actual_load
2025-08-07 00:00:00+00:00,0.9,0.1,0.1,60.64416666666667,20.164583,0.0,10.653044,1.156383128650007,-0.05426788424136575,1.7973447878100846
2025-08-08 00:00:00+00:00,0.92,0.08,0.08,68.34041666666667,20.133333,0.0,9.987288,-0.33774740134614456,-0.5011616782867545,1.6304296413105712
2025-08-09 00:00:00+00:00,0.91,0.09,0.09,47.99041666666667,19.039583,0.0,8.066104,-8.059776316029776,-9.97404676705722,-0.48559880186911375
2025-08-10 00:00:00+00:00,0.9,0.1,0.1,43.395,20.154167,0.0,6.5001206,-3.0776266152402254,-2.4131949671969966,0.19660196646769101
2025-08-11 00:00:00+00:00,0.92,0.08,0.08,73.18833333333333,22.8375,0.0,9.411292,17.995688149875356,15.908352510294144,-1.5758690579301904
2025-08-12 00:00:00+00:00,0.91,0.09,0.09,83.25083333333333,25.854166,0.0,6.850597,3.6853239326815723,3.6576687566231003,-1.6021209571032147
2025-08-13 00:00:00+00:00,0.9299999999999999,0.07,0.07,99.58333333333333,25.918753,0.0,6.822875,1.9651753627803359,1.8149682195726768,-1.7470730376163868
2025-08-14 00:00:00+00:00,0.92,0.08,0.08,97.24291666666666,25.456251,1.5,8.52416,0.5370465127499502,-1.5371912635824936,-3.7741858264803696
2025-08-15 00:00:00+00:00,0.94,0.06,0.06,69.1775,22.483332,0.0,7.4034595,-14.012959885950005,-12.528389483790114,-2.1128424954822367
2025-08-16 00:00:00+00:00,0.94,0.06,0.06,57.97958333333333,19.616669,0.2,11.43695,-1.4184717780485578,1.0518387378214644,0.34006809449773634
2025-08-17 00:00:00+00:00,0.9299999999999999,0.07,0.07,60.26625000000001,18.147913,0.0,10.060706,-2.9315325565063444,-1.9388909885685202,1.3661657052207232
2025-08-18 00:00:00+00:00,0.92,0.08,0.08,85.84625,21.085417,0.1,9.734552,15.966468536890721,13.720666231724099,-0.5968876797693423
2025-08-19 00:00:00+00:00,0.9299999999999999,0.07,0.07,75.73625,22.325003,0.0,9.23194,3.7035971306662807,3.403538769813408,-0.8845029194692877
2025-08-20 00:00:00+00:00,0.9299999999999999,0.07,0.07,80.17416666666666,19.158333,0.0,11.656856,-1.45586854946953,0.18946017079524147,0.7703655295137057
2025-08-21 00:00:00+00:00,0.92,0.08,0.08,76.9275,18.44375,0.0,13.443046,-0.6296840108950708,-2.303749754225426,-0.9272864825251137
2025-08-22 00:00:00+00:00,0.9299999999999999,0.07,0.07,85.18916666666667,16.025002,0.5,7.7808313,-1.2140582351417017,-2.721550487177593,-2.4391549260255885
2025-08-23 00:00:00+00:00,0.92,0.08,0.08,69.43083333333333,16.472918,0.3,9.606576,-10.254884591285885,-7.692149791506154,0.3467635234448707
2025-08-24 00:00:00+00:00,0.9299999999999999,0.07,0.07,62.44166666666666,16.252085,0.0,5.3687234,-4.055688833648929,-5.134626370794615,-0.7816815983175629
2025-08-25 00:00:00+00:00,0.92,0.08,0.08,85.49624999999999,18.752085,0.0,7.0041366,15.284039873817035,16.06482897700381,-0.10970148789340994
2025-08-26 00:00:00+00:00,0.94,0.06,0.06,86.64458333333334,22.139585,0.0,12.279257,5.082353813649143,3.364079283458943,-1.7430771167913806
2025-08-27 00:00:00+00:00,0.9299999999999999,0.07,0.07,96.61041666666667,20.860418,0.0,8.948538,0.8694014691241536,-0.10444528863865488,-2.6917016192065324
2025-08-28 00:00:00+00:00,0.91,0.09,0.09,87.46749999999999,19.335417,1.3000001,10.688426,0.1706996672879324,-0.7139787660931041,-3.5511001584243695
2025-08-29 00:00:00+00:00,0.9299999999999999,0.07,0.07,69.66,16.50625,2.7999997,14.981168,-4.845135887408425,-0.5746132606750387,0.7774984154712117
2025-08-30 00:00:00+00:00,0.91,0.09,0.09,51.259166666666665,17.66875,0.5,15.938161,-8.889905617921857,-11.486094591202644,-2.094163960860762
2025-08-31 00:00:00+00:00,0.91,0.09,0.09,39.92958333333333,19.318748,2.1999998,12.090132,-1.522986019015271,-3.601474099581603,-4.16059657288661
2025-09-01 00:00:00+00:00,0.9299999999999999,0.07,0.07,67.74,17.683332,0.4,13.603793,15.077174036350382,16.89480383562223,-2.6468249924467724
2025-09-02 00:00:00+00:00,0.9299999999999999,0.07,0.07,71.63458333333334,16.727083,0.1,15.717897,-0.6791904336367782,3.147803695134055,1.104352940936515
2025-09-03 00:00:00+00:00,0.9,0.1,0.1,36.192083333333336,19.168749,2.0,22.630735,0.9585602779584868,-0.43184488866130355,-0.2880600878328643
2025-09-04 00:00:00+00:00,0.9299999999999999,0.07,0.07,59.64416666666667,17.225,5.2000003,15.261298,0.10103566777504014,-0.8626638300489486,-1.2480136565384936
2025-09-05 00:00:00+00:00,0.9299999999999999,0.07,0.07,85.38666666666667,16.122915,0.0,10.069375,-1.740785838361547,-1.8748453808230092,-1.3827455106380726
2025-09-06 00:00:00+00:00,0.9299999999999999,0.07,0.07,48.30666666666667,17.866667,0.0,9.671478,-8.389166826690243,-9.906811458745956,-3.016460014911959
2025-09-07 00:00:00+00:00,0.95,0.05,0.05,28.11708333333333,21.949999,0.0,12.219866,-2.5824995055103273,-2.504905931024526,-2.939212092356658
2025-09-08 00:00:00+00:00,0.95,0.05,0.05,99.77208333333334,20.060415,0.3,8.546038,13.414963257862066,14.882018811367459,-1.683702556072908
2025-09-09 00:00:00+00:00,0.9299999999999999,0.07,0.07,103.15333333333332,16.525,0.4,5.8595204,0.8007632263815623,1.8461432111805287,-0.6640883563609368
2025-09-10 00:00:00+00:00,0.92,0.08,0.08,81.955,17.31875,0.4,13.241052,-1.3163614684407743,-1.0861070102028747,-0.43231197620892114
2025-09-11 00:00:00+00:00,0.92,0.08,0.08,36.104166666666664,15.958332,1.8000001,19.338194,0.7218502770447222,-0.6305527842604075,-1.7692179774397077
2025-09-12 00:00:00+00:00,0.92,0.08,0.08,35.112500000000004,15.093749,0.3,17.334488,-0.6711776410069481,-1.7262469208336517,-2.812623889077137
2025-09-13 00:00:00+00:00,0.9299999999999999,0.07,0.07,36.693333333333335,14.125,9.900001,16.571934,-12.303434494319543,-9.421812766414405,0.38085641501965917
2025-09-14 00:00:00+00:00,0.94,0.06,0.06,36.8725,15.295834,5.2,16.254448,-2.664557434807868,-2.717566578492936,0.3261887307650868
2025-09-15 00:00:00+00:00,0.95,0.05,0.05,3.9587499999999998,16.597918,3.3999996,27.425203,13.243009601395839,14.529133844512177,1.4656139721135997
2025-09-16 00:00:00+00:00,0.91,0.09,0.09,30.17833333333333,15.175,0.2,21.700851,-0.025520597819228552,0.9028635005687402,2.407845060569014
2025-09-17 00:00:00+00:00,0.931,0.069,0.069,74.12875,15.389584,0.70000005,15.06702,0.8687366685884657,-0.5348437704310705,0.9828480508273563
2025-09-18 00:00:00+00:00,0.92,0.08,0.08,62.020833333333336,18.118748,0.0,14.374494,1.1502298322797255,1.06040724189298,0.8931740974255975
2025-09-19 00:00:00+00:00,0.94,0.06,0.06,83.26791666666666,20.789585,0.0,10.815546,2.9243893747312733,-0.7238854183004184,-2.6831019056163474
2025-09-20 00:00:00+00:00,0.94,0.06,0.06,44.15416666666667,21.2875,3.3000002,15.867747,-12.86399249796968,-9.927736329387816,0.5962237202476572
2025-09-21 00:00:00+00:00,0.95,0.05,0.05,32.39541666666667,14.2625,0.5,13.164481,-1.592256182531393,-4.1090566956149654,-1.976547665945283
2025-09-22 00:00:00+00:00,0.94,0.06,0.06,69.16375,12.260417,0.1,14.452509,14.671713539703891,16.042367085348697,-0.8048882536047186
2025-09-23 00:00:00+00:00,0.95,0.05,0.05,93.57333333333334,12.727082,0.1,13.777126,0.7228738867360196,0.12164284049565044,-1.3969998417259988
2025-09-24 00:00:00+00:00,0.95,0.05,0.05,67.365,12.212501,0.0,15.904616,-0.0029691087270466987,0.07121559207017292,-1.3238493291632514
2025-09-25 00:00:00+00:00,0.9299999999999999,0.07,0.07,78.085,10.743751,0.5,13.634197,1.9377108897588036,0.7174808898074536,-2.505037314230829
2025-09-26 00:00:00+00:00,0.95,0.05,0.05,93.25458333333334,11.575,0.1,7.86237,-1.161035134798749,1.0675283425802373,-0.3067776160818769
2025-09-27 00:00:00+00:00,0.9299999999999999,0.07,0.07,79.72708333333334,12.647918,0.0,4.0111146,-11.812095759284691,-11.069340695855356,0.5328800030982128
2025-09-28 00:00:00+00:00,0.94,0.06,0.06,73.21291666666666,14.2625,0.0,4.1674075,-3.0800090777058586,-3.6075579516786638,-0.014334324288578504
2025-09-29 00:00:00+00:00,0.94,0.06,0.06,99.52791666666667,13.868752,0.0,6.5110884,15.722524134326822,14.938620496643274,-0.6916365835135996
2025-09-30 00:00:00+00:00,0.92,0.08,0.08,98.98614583333334,14.337499,0.0,7.5886345,0.7306269593040593,0.9750233628051053,-0.450690928858144
2025-10-01 00:00:00+00:00,0.95,0.05,0.05,99.96875,12.6916685,0.0,5.220365,0.6978784889653422,-0.15312755983026838,-1.2919903230876884
2025-10-02 00:00:00+00:00,0.9299999999999999,0.07,0.07,82.05114583333334,13.508332,0.0,9.571484,0.5102428403794601,0.8305942041749725,-0.9773831285974977
2025-10-03 00:00:00+00:00,0.95,0.05,0.05,55.375,12.631249,4.1,17.039654,-1.6249899979459248,-0.7100029019158849,-0.05637263364998146
2025-10-04 00:00:00+00:00,0.94,0.06,0.06,0.08447916666666667,13.704166,15.400002,26.939243,-8.581751090240441,-11.556385596295915,-3.308412200911437
2025-10-05 00:00:00+00:00,0.94,0.06,0.06,9.024270833333334,11.875001,0.1,19.53039,-4.445144353735653,-2.8774827670185354,-1.722101521813657
2025-10-06 00:00:00+00:00,0.96,0.04,0.04,88.89697916666667,12.729165,0.0,12.354637,16.33688527815402,15.859942364979563,-2.1250085369772354
2025-10-07 00:00:00+00:00,0.96,0.04,0.04,117.38499999999999,13.924999,0.0,8.672603,1.4767820206829096,1.6789746049345355,-1.9299925238218218
2025-10-08 00:00:00+00:00,0.96,0.04,0.04,109.98864583333334,14.247916,0.2,5.278266,0.9646792719561814,-0.1792924291087683,-3.041166392594119
2025-10-09 00:00:00+00:00,0.96,0.04,0.04,98.79458333333334,12.970834,0.5,7.0932493,-0.2576776258309543,1.6186052205310109,-1.217244591190858
2025-10-10 00:00:00+00:00,0.94,0.06,0.06,94.44770833333332,13.899998,0.0,3.7903059,-4.141426658791336,-1.9117568207868474,1.0804417040767067
2025-10-11 00:00:00+00:00,0.9299999999999999,0.07,0.07,91.46354166666667,14.122916,0.1,4.4583898,-14.820973998838083,-10.35997213076999,6.3742336201862315
2025-10-12 00:00:00+00:00,0.9299999999999999,0.07,0.07,83.38520833333332,14.108334,0.0,7.3843503,-2.597505116604726,-4.821072493977607,3.9458535673544626
2025-10-13 00:00:00+00:00,0.94,0.06,0.06,110.98395833333332,14.004166,0.1,8.592649,19.698792824266253,16.088207837323697,0.8104390030971631
2025-10-14 00:00:00+00:00,0.9299999999999999,0.07,0.07,120.91250000000001,12.408332,0.0,7.5689483,2.263142008923147,1.860813304918918,0.41382559500655614
2025-10-15 00:00:00+00:00,0.9299999999999999,0.07,0.07,115.49552083333333,12.408334,0.2,4.6656795,3.324346813490231,1.523415096894687,-1.3363760648710477
2025-10-16 00:00:00+00:00,0.9299999999999999,0.07,0.07,95.83583333333333,12.337499,0.2,6.907605,0.9040036628719106,0.2833914087293943,-1.9432088151039473
2025-10-17 00:00:00+00:00,0.94,0.06,0.06,100.966875,11.747917,0.0,5.044313,-1.4349541505403907,-1.2398488532016971,-1.7491095861599693
2025-10-18 00:00:00+00:00,0.9299999999999999,0.07,0.07,88.35208333333333,11.264584,0.2,8.830569,-10.951253429232178,-11.879557123892093,-2.7733425831096947
2025-10-19 00:00:00+00:00,0.9299999999999999,0.07,0.07,60.43572916666667,12.114583,2.3,13.310206,-2.5365602999353754,-2.603390227598734,-2.8400101509907016
2025-10-20 00:00:00+00:00,0.9299999999999999,0.07,0.07,61.428958333333334,14.78125,2.5,20.36572,12.093269969030285,15.372858194540061,0.002665049647965212
2025-10-21 00:00:00+00:00,0.9299999999999999,0.07,0.07,64.0903125,13.204167,2.7999997,20.461657,0.6187353234345716,0.49098403448140093,-0.12430404132476314
2025-10-22 00:00:00+00:00,0.94,0.06,0.06,106.78760416666667,12.754166,3.8000002,11.708391,1.8900680455680163,0.1745357078020815,-1.8059202131518126
2025-10-23 00:00:00+00:00,0.95,0.05,0.05,57.4453125,11.481251,19.300001,27.582714,-0.020745363631990976,1.9098015341199037,0.09015589583274419
2025-10-24 00:00:00+00:00,0.94,0.06,0.06,34.5928125,8.3625,4.2,22.763813,-0.1632078473991827,-1.3496646446077287,-1.0993118668609858
2025-10-25 00:00:00+00:00,0.94,0.06,0.06,15.364270833333334,8.70625,17.5,19.33886,-8.840566000145833,-10.21397162829938,-2.589347025597599
2025-10-26 00:00:00+00:00,0.94,0.06,0.06,,,,,,,
2025-10-27 00:00:00+00:00,0.96,0.04,0.04,62.0303125,9.627082,8.499999,20.41605,9.945465565027977,12.634403248692605,0.43709919812813247
2025-10-28 00:00:00+00:00,0.96,0.04,0.04,63.37020833333333,11.23125,3.2999995,19.434984,-0.3553427598904424,-1.4971431835287707,-0.713781597588703
2025-10-29 00:00:00+00:00,0.96,0.04,0.04,86.82687499999999,11.795834,5.2,14.059119,-0.912343996013476,0.80703297079463,1.0090408399076267
2025-10-30 00:00:00+00:00,0.9299999999999999,0.07,0.07,69.19458333333334,9.800001,0.6,14.199108,2.1361385210288963,-0.3635699013915361,-1.4630826786072304
2025-10-31 00:00:00+00:00,0.9299999999999999,0.07,0.07,65.3925,11.556251,0.0,14.491397,-5.655946152090207,-2.2265917828141912,2.1186799674611567
2025-11-01 00:00:00+00:00,0.95,0.05,0.05,39.201145833333335,12.556252,5.9999995,18.313385,-8.963072102982316,-12.564498804598113,-1.9211415562242928
2025-11-02 00:00:00+00:00,0.95,0.05,0.05,67.0753125,10.1125,2.3999999,15.84105,-0.6221211348421685,3.8581526147373424,2.500568183330576
2025-11-03 00:00:00+00:00,0.95,0.05,0.05,62.73072916666666,9.858333,0.0,17.857649,17.817996017076034,14.81577591006431,-0.11133557656293203
2025-11-04 00:00:00+00:00,0.96,0.04,0.04,54.58208333333334,13.331249,0.0,16.082195,2.3604261127796455,-1.7352650309777284,-4.10812548626952
2025-11-05 00:00:00+00:00,0.92,0.08,0.08,71.119375,13.775001,0.0,13.591857,-13.205072396927264,0.5025498681250129,11.036188017086367
2025-11-06 00:00:00+00:00,0.95,0.05,0.05,97.52854166666667,12.0,0.0,9.285843,2.1639762667159834,0.893582206996868,9.655469305605301
2025-11-07 00:00:00+00:00,0.95,0.05,0.05,92.5265625,11.658334,0.0,8.821678,10.145276584574514,-0.3029369948816196,-0.746281899592649
2025-11-08 00:00:00+00:00,0.94,0.06,0.06,92.22052083333334,11.372916,0.0,8.74953,-9.817483645745329,-10.102065424929773,-1.0594889471397528
2025-11-09 00:00:00+00:00,0.95,0.05,0.05,88.65520833333333,10.0,0.0,9.711114,-3.5816670403637008,-2.7546778537203553,-0.21086679977347922
2025-11-10 00:00:00+00:00,0.94,0.06,0.06,82.55729166666667,9.368751,1.8000001,14.494635,4.36034948230879,7.4481694488662376,2.7416997589783554
2025-11-11 00:00:00+00:00,0.961,0.039,0.039,70.7546875,10.564583,0.0,16.602203,-4.791042385375444,-8.660287469589523,-1.4336722511355537
2025-11-12 00:00:00+00:00,0.965,0.035,0.035,65.796875,12.620834,0.0,16.313665,15.08741408776868,12.721693808475077,-3.459787463292119
2025-11-13 00:00:00+00:00,0.969,0.031,0.031,66.50927083333333,14.083333,0.90000004,13.163122,-7.465769492204499,1.4710109798861781,5.86388315497548
2025-11-14 00:00:00+00:00,0.966,0.034,0.034,79.67645833333333,14.531249,1.4,11.893383,6.101262433285903,-1.9827646134072952,-2.202057579998362
2025-11-15 00:00:00+00:00,0.965,0.035,0.035,77.83177083333334,13.154167,9.900001,6.472887,-7.080039762283485,-6.801854330610013,-1.9092683584007064
2025-11-16 00:00:00+00:00,0.972,0.028,0.028,84.923125,8.252084,7.9,8.554487,-1.2362400777882199,-0.3462316720506231,-1.0253249387219165
2025-11-17 00:00:00+00:00,0.964,0.036,0.036,89.76489583333334,4.902084,0.90000004,10.648391,17.00172235831834,15.641706579825776,-2.17579620565147
2025-11-18 00:00:00+00:00,0.969,0.031,0.031,99.19541666666667,3.0875003,1.3000001,13.976602,2.679499380669581,1.4922411557706017,-3.306913821627111
2025-11-19 00:00:00+00:00,0.965,0.035,0.035,98.88260416666667,4.6062503,4.2,14.844772,-0.8614474770462621,-2.161546795121283,-4.574943384333974
2025-11-20 00:00:00+00:00,0.9659333333333333,0.03406666666666667,0.03406666666666667,116.94625,1.4979167,2.8999999,9.528816,4.203888690227986,-0.22990049788838007,-8.635200536115395
2025-11-21 00:00:00+00:00,0.9668666666666667,0.033133333333333334,0.033133333333333334,133.74177083333333,1.2000002,0.2,6.5524964,-2.2491237022004396,2.525904362544451,-4.172125645198443
2025-11-22 00:00:00+00:00,0.9678,0.032200000000000006,0.032200000000000006,90.6303125,-0.46875,0.0,14.532507,-4.723043768471181,-5.077328735744824,-4.528459187667955
2025-11-23 00:00:00+00:00,0.9687333333333333,0.03126666666666667,0.03126666666666667,71.34489583333333,2.55,3.8999999,20.496355,-4.0663397877846785,-3.061416210335366,-3.528376399984323
2025-11-24 00:00:00+00:00,0.9696666666666667,0.030333333333333337,0.030333333333333337,112.11510416666665,5.5,8.9,12.157144,4.745534214312652,11.94503949427066,3.1024357743406172
2025-11-25 00:00:00+00:00,0.9706,0.029400000000000003,0.029400000000000003,107.88166666666666,4.1479173,0.5,10.2125225,-0.6040862998866192,0.4031592080707025,4.14724195828986
2025-11-26 00:00:00+00:00,0.9715333333333334,0.028466666666666668,0.028466666666666668,132.98989583333335,3.4624996,0.0,7.253159,-7.7986459758055515,-2.398608458830964,10.246924764646659
2025-11-27 00:00:00+00:00,0.9724666666666667,0.027533333333333337,0.027533333333333337,88.04458333333334,5.0916667,1.1,18.266512,8.674547365272245,-0.9356333298759956,0.4976974270664458
2025-11-28 00:00:00+00:00,0.9734,0.026600000000000002,0.026600000000000002,82.77052083333334,8.256249,3.4999998,16.827267,6.131510393911221,0.05610560053543878,-5.2552047073278985
2025-11-29 00:00:00+00:00,0.9743333333333333,0.02566666666666667,0.02566666666666667,86.74520833333334,8.770833,1.8000001,17.085365,-8.661115581547008,-7.8689635543082055,-4.433514338113664
2025-11-30 00:00:00+00:00,0.9752666666666666,0.024733333333333336,0.024733333333333336,83.14458333333333,5.635416,0.1,13.86449,-1.9043684144457007,-3.38904017824766,-5.879907623264613
2025-12-01 00:00:00+00:00,0.9762,0.0238,0.0238,88.86114583333334,5.0645833,0.6,20.551535,16.6594676380587,14.196245133437756,-7.867219363779898
2025-12-02 00:00:00+00:00,0.9771333333333333,0.022866666666666667,0.022866666666666667,92.80645833333334,7.383333,0.1,15.538254,-7.406548056549966,0.7817990495406324,0.2803890454996294
2025-12-03 00:00:00+00:00,0.9780666666666666,0.021933333333333336,0.021933333333333336,119.05677083333335,6.8874993,0.2,9.41474,-9.404002914696308,-4.534423087725081,5.670509748923158
2025-12-04 00:00:00+00:00,0.979,0.021,0.021,102.21947916666666,6.077083,1.3000001,13.897448,5.689185631003757,4.0531966243868345,4.034809830897368
2025-12-05 00:00:00+00:00,0.9799333333333333,0.02006666666666667,0.02006666666666667,106.80874999999999,4.160416,0.1,13.938941,5.878836328159109,3.062717173476126,1.267737289501536
2025-12-06 00:00:00+00:00,0.9808666666666667,0.019133333333333336,0.019133333333333336,66.59989583333333,8.554167,3.0,21.695658,-2.2764539225646474,-9.138901857325521,-5.843594651621209
2025-12-07 00:00:00+00:00,0.9818,0.0182,0.0182,60.39875,10.952084,6.7,18.915907,-5.635222605260459,-3.5653639914307367,-3.7783066062487936
2025-12-08 00:00:00+00:00,0.9827333333333333,0.01726666666666667,0.01726666666666667,65.81364583333333,12.364583,10.7,16.699797,11.806788862289341,12.093485448621344,-3.5315735473014476
2025-12-09 00:00:00+00:00,0.9836666666666667,0.016333333333333335,0.016333333333333335,76.29802083333333,12.456249,0.0,17.803238,-0.9371031608944258,-2.6941622352770644,-5.242615011851248
2025-12-10 00:00:00+00:00,0.9846,0.0154,0.0154,75.60208333333334,11.508335,0.3,14.442621,-1.9702442987573066,-6.721917642990604,-9.835670836550525
2025-12-11 00:00:00+00:00,0.9855333333333334,0.01446666666666667,0.01446666666666667,90.89968750000001,7.297917,0.0,11.348564,0.9861632065802928,6.910227837701233,-4.546438169167311
2025-12-12 00:00:00+00:00,0.9864666666666667,0.013533333333333335,0.013533333333333335,104.49333333333334,9.029166,0.0,11.309464,-1.1599888833979444,2.845570894245242,-0.6781165898495423
2025-12-13 00:00:00+00:00,0.9874,0.0126,0.0126,90.50479166666668,7.6395817,0.3,6.4438844,-9.364090042665218,-6.459678845269689,2.50463504202183
2025-12-14 00:00:00+00:00,0.9883333333333333,0.011666666666666669,0.011666666666666669,81.23239583333334,7.027083,0.0,13.075294,-1.5966061493507655,-2.8625368472044332,1.1859430833996543
2025-12-15 00:00:00+00:00,0.9892666666666666,0.010733333333333334,0.010733333333333334,84.23854166666666,7.6062503,0.0,15.263257,15.453217245838701,13.231693323327342,-0.761053271868628
2025-12-16 00:00:00+00:00,0.9902,0.0098,0.0098,102.47031249999999,9.885417,2.4,11.894152,-1.4508927273712557,-1.0211080770915593,-0.32826014776975443
2025-12-17 00:00:00+00:00,0.9911333333333333,0.008866666666666669,0.008866666666666669,98.79052083333333,7.689583,0.0,12.557293,-0.6868479306499364,-1.180677409344133,-0.8238726855472334
2025-12-18 00:00:00+00:00,0.9920666666666667,0.007933333333333334,0.007933333333333334,62.0221875,10.374998,0.1,21.919254,3.291965256311946,-0.22237344175726204,-4.19817678830049
2025-12-19 00:00:00+00:00,0.993,0.007,0.007,72.15947916666667,9.354167,4.9,13.861497,-4.925685606958785,1.164834239779644,1.9389477268702215
2025-12-20 00:00:00+00:00,0.996,0.004,0.004,93.4615625,5.4,0.1,8.63527,-9.243602731556988,-7.463990690597999,3.937834684456698
2025-12-21 00:00:00+00:00,0.994,0.006,0.006,82.32135416666667,8.658333,0.0,10.844595,-4.290705887700508,-4.322060219756985,3.903784685319689
2025-12-22 00:00:00+00:00,0.995,0.005,0.005,83.22979166666667,4.829167,0.0,8.250742,8.4710976115272,14.221391479412393,9.411955148071272
2025-12-23 00:00:00+00:00,0.997,0.003,0.003,75.503125,3.5375004,0.0,14.830514,5.50154730061545,-12.031641697023531,-8.771100335904002
2025-12-24 00:00:00+00:00,0.995,0.005,0.005,60.613125,0.85416657,0.0,21.434181,0.3210737082238513,2.0699475695161507,-7.18072822245327
2025-12-25 00:00:00+00:00,0.996,0.004,0.004,65.11177083333334,-2.1645837,0.0,17.095533,-7.919106069017157,-8.922982208329067,-8.192654239110187
2025-12-26 00:00:00+00:00,0.995,0.005,0.005,94.61666666666667,-1.1395835,0.0,11.853767,5.632699966757548,8.046281057833005,-6.09496598708178
2025-12-27 00:00:00+00:00,0.998,0.002,0.002,88.20760416666667,0.52708334,0.0,12.16662,-3.1433324932438667,-4.065328595015483,-6.988864956820773
2025-12-28 00:00:00+00:00,0.998,0.002,0.002,90.80593750000001,2.597917,0.0,10.073639,-5.460125593353126,-0.9304934634096984,-2.5324783963530106
2025-12-29 00:00:00+00:00,0.999,0.001,0.001,94.65395833333334,0.34791675,0.0,7.207535,7.692474891371681,3.4791567531697876,-6.345759473535628
2025-12-30 00:00:00+00:00,0.999,0.001,0.001,87.31520833333333,1.84375,0.0,9.343016,-0.7658634158685507,2.101027748187101,-3.6400724601354573
2025-12-31 00:00:00+00:00,0.999,0.001,0.001,,,,,,,
