simulation,timestamp_t0,model_used,scenario,branch,terminal_resolution_nuclear,terminal_resolution_ukraine,terminal_abnormal_return,max_drawdown,ret_step1_nuclear,ret_terminal_nuclear,ret_step1_ukraine,ret_terminal_ukraine,idio_path_std
1366,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.6414760990351727,-0.7071439102186226,14.285714285714256,-100.0,-18.181818181818176,-100.0,22.835631540521454
1367,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:down->1,0,1,-0.29129588255521177,-0.5366683351756165,14.285714285714256,-100.0,-18.181818181818176,1011.1111111111109,23.157289538541608
1368,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:down->0 | U:up->1,0,1,-0.1969876666448701,-0.43490243696881614,-14.28571428571428,-100.0,9.090909090909104,733.3333333333333,41.59161371245118
1369,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.8532904927958684,-0.7695725811671331,14.285714285714256,-100.0,-18.181818181818176,-100.0,42.1284847910763
1370,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.6715250213487872,-0.7515051133172594,14.285714285714256,-100.0,-18.181818181818176,-100.0,26.12860867166453
1371,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,0.023093336523618113,-0.46017856232220533,-14.28571428571428,-100.0,9.090909090909104,-100.0,72.70208816022885
1372,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.9577289181071266,-0.9550624606604374,-14.28571428571428,-100.0,9.090909090909104,-100.0,22.140496225704435
1373,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.15984278635944604,-0.40829854967314294,14.285714285714256,-100.0,-18.181818181818176,-100.0,60.52418990829116
1374,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-1.059932835280971,-1.0530456319474748,14.285714285714256,-100.0,-18.181818181818176,-100.0,53.95673050025034
1375,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.9389923903200452,-0.9486475187430357,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,33.40837121737194
1376,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.6139274624092593,-0.7340739872678557,-14.28571428571428,-100.0,9.090909090909104,-100.0,33.06211782286253
1377,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,0.07374394529706918,-0.6296987221660497,-14.28571428571428,-100.0,-18.181818181818176,-100.0,49.626836941663456
1378,2025-09-25 00:00:00+00:00,VAR,N:1|U:0,N:down->1 | U:down->0,1,0,-10.876714695399368,-6.269129825079643,-14.28571428571428,1566.6666666666665,-18.181818181818176,-100.0,268.5063379953335
1379,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.8460812592281429,-0.9360084443101455,14.285714285714256,-100.0,-18.181818181818176,-100.0,91.02581658322397
1380,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:down->0 | U:down->1,0,1,0.3597568491344634,-0.26181537331356597,-14.28571428571428,-100.0,-18.181818181818176,1011.1111111111109,17.656771209592762
1381,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,1.934474531030308,-0.5032720350018337,-14.28571428571428,-100.0,-18.181818181818176,-100.0,197.90475396120823
1382,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,0.024546363778970015,-0.5723752532927606,-14.28571428571428,-100.0,-18.181818181818176,-100.0,49.16066370681797
1383,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,14.584180269527772,-0.018472347497874186,-14.28571428571428,-100.0,9.090909090909104,-100.0,89.28558994607329
1384,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.6314505548811733,-0.7391251672595036,-14.28571428571428,-100.0,-18.181818181818176,-100.0,42.525810219264386
1385,2025-09-25 00:00:00+00:00,VAR,N:1|U:0,N:up->1 | U:down->0,1,0,-0.750357625765772,-0.764042879371809,14.285714285714256,1150.0000000000002,-18.181818181818176,-100.0,31.94616259133117
1386,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.7165644413739678,-0.12246845766583037,14.285714285714256,-100.0,-18.181818181818176,-100.0,26.13545416724135
1387,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.49461275588702025,-0.5005106202726286,-14.28571428571428,-100.0,-18.181818181818176,-100.0,11.578567470259408
1388,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.7139539223397915,-0.7482091400712879,-14.28571428571428,-100.0,-18.181818181818176,-100.0,49.25923654973733
1389,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.00789384015475525,-0.3003453115944479,14.285714285714256,-100.0,-18.181818181818176,-100.0,15.54494036389648
1390,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.399963201478546,-0.6771119591534027,14.285714285714256,-100.0,-18.181818181818176,-100.0,55.943653607897176
1391,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.7930101351478137,-0.9035478698453571,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,47.584825725889075
1392,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.21788385257845833,-0.384178338159604,-14.28571428571428,-100.0,9.090909090909104,-100.0,28.51237526306558
1393,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:down->0 | U:down->1,0,1,-0.5011339001358541,-0.7939148368801646,-14.28571428571428,-100.0,-18.181818181818176,1011.1111111111109,53.05723628956828
1394,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.3977956053394238,-0.40359148900845176,-14.28571428571428,-100.0,-18.181818181818176,-100.0,25.212506901108902
1395,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.6544333877557157,-0.7774354669142465,-14.28571428571428,-100.0,9.090909090909104,-100.0,37.489344707871524
1396,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.7887840852273509,-0.8662012256490841,-14.28571428571428,-100.0,-18.181818181818176,-100.0,50.787512911267605
1397,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.5730694247884156,-0.7028651180156512,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,31.51174787840657
1398,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.4873435087403789,-0.5753912108328223,-14.28571428571428,-100.0,9.090909090909104,-100.0,19.1192765807192
1399,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.19818226989204968,-0.5377813721963658,14.285714285714256,-100.0,9.090909090909104,-100.0,27.330701328633545
1400,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.5857041708516333,-0.677669570384601,14.285714285714256,-100.0,9.090909090909104,-100.0,30.926027006648972
1401,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.36310795488503655,-0.5152124051948361,14.285714285714256,-100.0,9.090909090909104,-100.0,25.374292962095755
1402,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.7008512115343826,-0.789262414657271,14.285714285714256,-100.0,-18.181818181818176,-100.0,31.661330823907615
1403,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.8830433326765439,-0.8935175868120071,-14.28571428571428,-100.0,-18.181818181818176,-100.0,40.17464948242706
1404,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.6183675008171892,-0.7293250671250245,14.285714285714256,-100.0,9.090909090909104,-100.0,33.45937611456584
1405,2025-09-25 00:00:00+00:00,VAR,N:1|U:0,N:down->1 | U:down->0,1,0,0.23446700452191815,-0.44902783834253124,-14.28571428571428,1566.6666666666665,-18.181818181818176,-100.0,40.89359704694042
1406,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.1955625850683005,-0.5006184207680561,14.285714285714256,-100.0,-18.181818181818176,-100.0,48.85680072857823
1407,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.45316643705843773,-0.8273951064586236,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,70.61741948228114
1408,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.6990092066602109,-0.7599783323956879,-14.28571428571428,-100.0,9.090909090909104,-100.0,26.506811882259775
1409,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.7754446844283257,-0.8245619267625129,14.285714285714256,-100.0,-18.181818181818176,-100.0,29.20891971943779
1410,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,0.14122597346409038,-0.6556623087477438,14.285714285714256,-100.0,9.090909090909104,-100.0,60.85379637437535
1411,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.40776487907015835,-0.5056219939000193,14.285714285714256,-100.0,-18.181818181818176,-100.0,15.038673955804919
1412,2025-09-25 00:00:00+00:00,VAR,N:1|U:1,N:down->1 | U:up->1,1,1,-0.5686328050317062,-0.7665606382890957,-14.28571428571428,1566.6666666666665,9.090909090909104,733.3333333333333,48.25963691105081
1413,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.8885766286405496,-0.9565887517314213,-14.28571428571428,-100.0,-18.181818181818176,-100.0,58.179027700456444
1414,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.8186752451302156,-0.8786154465569562,14.285714285714256,-100.0,9.090909090909104,-100.0,38.36026965592198
1415,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.24110466215284998,-0.5824156779462992,14.285714285714256,-100.0,9.090909090909104,-100.0,42.61879321870398
1416,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.41772046781399186,-0.5036414191383275,14.285714285714256,-100.0,-18.181818181818176,-100.0,42.74045889709545
1417,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.8883688060212024,-0.8660729940412781,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,12.138467768867605
1418,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.7585584932365453,-0.8562070528373836,-14.28571428571428,-100.0,9.090909090909104,-100.0,56.74686429150557
1419,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.6585077562487609,-0.6702259149692061,14.285714285714256,-100.0,-18.181818181818176,-100.0,17.95115787996456
1420,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.6372961273930229,-0.6679548408613053,14.285714285714256,-100.0,-18.181818181818176,-100.0,34.00085913332971
1421,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,0.6348116410617903,-0.4172396431648375,-14.28571428571428,-100.0,-18.181818181818176,-100.0,54.391933227095805
1422,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.6054441945336644,-0.6935414861089867,14.285714285714256,-100.0,-18.181818181818176,-100.0,27.30070406813085
1423,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-1.404140651220277,-1.2587829665255295,14.285714285714256,-100.0,-18.181818181818176,-100.0,70.19490686083084
1424,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.3352351432949122,-0.6380595886452535,-14.28571428571428,-100.0,9.090909090909104,-100.0,33.16509016367914
1425,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,0.34649279688903767,-0.30532398155954565,-14.28571428571428,-100.0,-18.181818181818176,-100.0,33.722377444549714
1426,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.46316378038965567,-0.5614600420528022,-14.28571428571428,-100.0,-18.181818181818176,-100.0,18.98763846612065
1427,2025-09-25 00:00:00+00:00,VAR,N:1|U:0,N:down->1 | U:up->0,1,0,-0.7812502203853047,-0.8068541072372315,-14.28571428571428,1566.6666666666665,9.090909090909104,-100.0,31.16527137151223
1428,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.9864766065817808,-0.990744280762792,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,46.453743069142625
1429,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.8408198396383566,-0.882410048359995,14.285714285714256,-100.0,-18.181818181818176,-100.0,39.09537016940884
1430,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.35054063458639795,-0.2497702428036458,14.285714285714256,-100.0,-18.181818181818176,-100.0,27.0306753665516
1431,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.8067171700544242,-0.8327164313910865,14.285714285714256,-100.0,9.090909090909104,-100.0,62.669218121749935
1432,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.009962486490549205,-0.33750039750390737,14.285714285714256,-100.0,9.090909090909104,-100.0,21.258370345246874
1433,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.6609329705154336,-0.689340740865052,-14.28571428571428,-100.0,9.090909090909104,-100.0,17.966014023169258
1434,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.9657946285465546,-0.9735973944509163,14.285714285714256,-100.0,-18.181818181818176,-100.0,41.35324636048131
1435,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:down->1,0,1,-0.28762209264622307,-0.841649468543084,14.285714285714256,-100.0,-18.181818181818176,1011.1111111111109,68.77528200336454
1436,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.9130189577424347,-0.8310485147027844,-14.28571428571428,-100.0,9.090909090909104,-100.0,31.416809873990523
1437,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.9802532955215173,-0.9844438727411903,14.285714285714256,-100.0,9.090909090909104,-100.0,46.71986711725065
1438,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,0.19964457736589258,-0.5810871966803901,-14.28571428571428,-100.0,9.090909090909104,-100.0,85.77073510746665
1439,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,0.009553907525782002,-0.4520178794861488,-14.28571428571428,-100.0,-18.181818181818176,-100.0,30.40849763614718
1440,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.8193577474589071,-0.8535230422234517,14.285714285714256,-100.0,-18.181818181818176,-100.0,26.178854623853304
1441,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.9458465997953406,-0.9629746399167581,-14.28571428571428,-100.0,-18.181818181818176,-100.0,45.26923941762585
1442,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.5876555427917931,-0.724407538093569,-14.28571428571428,-100.0,9.090909090909104,-100.0,39.34374107495441
1443,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-1.4003226958801878,-1.4109809258842987,14.285714285714256,-100.0,9.090909090909104,-100.0,61.5452167791617
1444,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:down->0 | U:up->1,0,1,-0.34356339178598805,-0.4783062937315079,-14.28571428571428,-100.0,9.090909090909104,733.3333333333333,18.42787816049367
1445,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.6446044365089052,-0.5998816839245398,14.285714285714256,-100.0,-18.181818181818176,-100.0,46.91330584943228
1446,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,0.006767995515302605,-0.2622629276745464,-14.28571428571428,-100.0,-18.181818181818176,-100.0,18.44466109226565
1447,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.4833870604155228,-0.7204289146812417,14.285714285714256,-100.0,-18.181818181818176,-100.0,48.204909042469765
1448,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.838993382348769,-0.7793388985727514,14.285714285714256,-100.0,-18.181818181818176,-100.0,26.449655591946154
1449,2025-09-25 00:00:00+00:00,VAR,N:1|U:0,N:down->1 | U:up->0,1,0,-0.7270227769042505,-0.7050440630347936,-14.28571428571428,1566.6666666666665,9.090909090909104,-100.0,19.48615535203713
1450,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.32549510653126035,-0.4334328669599744,-14.28571428571428,-100.0,9.090909090909104,-100.0,18.314952086575197
1451,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,0.9654325420592835,-0.6237211598195453,-14.28571428571428,-100.0,-18.181818181818176,-100.0,85.067770883754
1452,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.31793629605777685,-0.6513610160760319,-14.28571428571428,-100.0,-18.181818181818176,-100.0,43.263599957888175
1453,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.28979891838486926,-0.6843365945106885,14.285714285714256,-100.0,-18.181818181818176,-100.0,49.81705237414255
1454,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.04197759270012802,-0.2258888451094132,14.285714285714256,-100.0,-18.181818181818176,-100.0,21.376754723699435
1455,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:down->0 | U:down->1,0,1,-0.6703791951695838,-0.6503442100125423,-14.28571428571428,-100.0,-18.181818181818176,1011.1111111111109,19.062635793541848
1456,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.3965619569188775,-0.4165608203556407,-14.28571428571428,-100.0,9.090909090909104,-100.0,18.434723618267924
1457,2025-09-25 00:00:00+00:00,VAR,N:1|U:0,N:up->1 | U:up->0,1,0,-0.3655791539852731,-0.715578933866191,14.285714285714256,1150.0000000000002,9.090909090909104,-100.0,64.33830488882148
1458,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.399568720530998,-0.5683087428502452,-14.28571428571428,-100.0,-18.181818181818176,-100.0,27.593576180509974
1459,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.7008673059268085,-0.6493174206864193,-14.28571428571428,-100.0,-18.181818181818176,-100.0,13.423888422096866
1460,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.5380981985016895,-0.79292199546005,14.285714285714256,-100.0,-18.181818181818176,-100.0,62.70166443637127
1461,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.6482216733698849,-0.8427996010569876,14.285714285714256,-100.0,9.090909090909104,-100.0,43.89582103381844
1462,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.19576534716238436,-0.6095959459695952,14.285714285714256,-100.0,-18.181818181818176,-100.0,54.23666441510092
1463,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,0.16364775590202285,-0.6518492209035582,-14.28571428571428,-100.0,9.090909090909104,-100.0,111.2357705387152
1464,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-1.0307956834916172,-1.0660660499709669,-14.28571428571428,-100.0,9.090909090909104,-100.0,47.83521680555171
1465,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.6963664946769346,-0.8005504766819855,-14.28571428571428,-100.0,-18.181818181818176,-100.0,32.3543114733703
1466,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.15036402919454972,-0.4861689175624232,14.285714285714256,-100.0,-18.181818181818176,-100.0,25.15031750614892
1467,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:down->0 | U:down->1,0,1,0.03495720813269809,-0.4706836369562699,-14.28571428571428,-100.0,-18.181818181818176,1011.1111111111109,47.73155401923573
1468,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.48367998898363396,-0.7221611120888494,14.285714285714256,-100.0,-18.181818181818176,-100.0,48.506672062150216
1469,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.6807329866941416,-0.7359608178264324,14.285714285714256,-100.0,9.090909090909104,-100.0,28.088536766824213
1470,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-2.2731952100894697,0.0,14.285714285714256,-100.0,-18.181818181818176,-100.0,233.5309717755366
1471,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,1.404075529481588,-0.1474598084095693,14.285714285714256,-100.0,-18.181818181818176,-100.0,23.442629800318514
1472,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.8280138771190804,-0.8742582906028091,14.285714285714256,-100.0,9.090909090909104,-100.0,38.20781982182989
1473,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.8271965951966342,-0.8474432047385881,-14.28571428571428,-100.0,-18.181818181818176,-100.0,30.954102249668708
1474,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.2253561135411406,-0.4312337665628686,14.285714285714256,-100.0,-18.181818181818176,-100.0,19.482405339158106
1475,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.9423297508906525,-0.9285701100114676,-14.28571428571428,-100.0,-18.181818181818176,-100.0,52.08841432024142
1476,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.8302393140905912,-0.8353514217709869,14.285714285714256,-100.0,9.090909090909104,-100.0,18.657777613809067
1477,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.9352089889134515,-0.9387349798781368,14.285714285714256,-100.0,9.090909090909104,-100.0,39.75983308474754
1478,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.8385821256816871,-0.8364020963251394,-14.28571428571428,-100.0,9.090909090909104,-100.0,28.986992443558965
1479,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.1903704923922842,-0.44810635072953964,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,39.49413732495828
1480,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.23030048962907046,-0.45306857185860894,14.285714285714256,-100.0,-18.181818181818176,-100.0,22.031433246678468
1481,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.06733801648255633,-0.364735767499888,14.285714285714256,-100.0,-18.181818181818176,-100.0,47.020827144610365
1482,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,0.8425937793648448,-0.5931630761393492,14.285714285714256,-100.0,9.090909090909104,-100.0,70.02786771962062
1483,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.2974059870290897,-0.6370093700012431,-14.28571428571428,-100.0,-18.181818181818176,-100.0,49.653487633825875
1484,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.5327513891448408,-0.5878129302803863,14.285714285714256,-100.0,9.090909090909104,-100.0,23.0971645927463
1485,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.650037058059513,-0.8005145945784653,-14.28571428571428,-100.0,-18.181818181818176,-100.0,40.73708077915874
1486,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.5593750883922057,-0.7261321584774205,14.285714285714256,-100.0,-18.181818181818176,-100.0,40.67479427023254
1487,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:down->0,0,0,-0.6455403821689174,-0.8311384839876914,-14.28571428571428,-100.0,-18.181818181818176,-100.0,60.70702665637211
1488,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:down->0 | U:up->1,0,1,0.3658646105159151,-0.30174772010670203,-14.28571428571428,-100.0,9.090909090909104,733.3333333333333,28.89848394525854
1489,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:up->0,0,0,-0.843239899186318,-0.8841978005809011,14.285714285714256,-100.0,9.090909090909104,-100.0,38.62462691639066
1490,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.04286604456338716,-0.5541373993047275,14.285714285714256,-100.0,-18.181818181818176,-100.0,56.874438596235265
1491,2025-09-25 00:00:00+00:00,VAR,N:1|U:0,N:down->1 | U:down->0,1,0,-0.6955410628220717,-0.766882613005846,-14.28571428571428,1566.6666666666665,-18.181818181818176,-100.0,52.06419635783197
1492,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.9357466421932213,-0.9543572179545846,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,45.36651858183177
1493,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,0.41099516086599563,-0.5612204077878746,14.285714285714256,-100.0,-18.181818181818176,-100.0,60.31105201062755
1494,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:down->1,0,1,-0.7908011380887401,-0.8588927982584877,14.285714285714256,-100.0,-18.181818181818176,1011.1111111111109,35.09705068945214
1495,2025-09-25 00:00:00+00:00,VAR,N:1|U:0,N:down->1 | U:down->0,1,0,-3.112451128012665,-4.180675853953477,-14.28571428571428,1566.6666666666665,-18.181818181818176,-100.0,248.8058331884149
1496,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:down->0 | U:up->0,0,0,-0.8388935587441368,-0.8707474684789871,-14.28571428571428,-100.0,9.090909090909104,-100.0,32.14708776217878
1497,2025-09-25 00:00:00+00:00,VAR,N:0|U:1,N:up->0 | U:up->1,0,1,-0.2991733591051686,-0.6502724075123865,14.285714285714256,-100.0,9.090909090909104,733.3333333333333,54.892026425485845
1498,2025-09-25 00:00:00+00:00,VAR,N:0|U:0,N:up->0 | U:down->0,0,0,-0.48833540740243886,-0.6864116098955784,14.285714285714256,-100.0,-18.181818181818176,-100.0,31.33060834732355
