simulation,scenario,elec_step_0,elec_step_1,elec_step_2,elec_step_3,elec_step_4,elec_step_5
2945,N:0|U:0,78.085,69.28656512479827,61.070523958797864,76.21266130052236,110.01998349215434,97.89523311475357
2946,N:0|U:0,78.085,79.20924379672003,20.93116879912787,12.326593161908237,24.370738508528824,38.3544987507716
2947,N:0|U:0,78.085,81.10023255408272,103.48084194184707,11.304475770691154,8.679174926474504,7.5653621560271125
2948,N:0|U:0,78.085,96.86974850898135,40.882580825919426,32.3524702228557,-174.2247558437029,-134.76950328077203
2949,N:0|U:0,78.085,85.57202161843561,23.938446416986867,16.26543285614045,6.660048168654591,6.281369920877415
2950,N:0|U:0,78.085,77.86868650079205,42.930756188467896,29.187826491132295,40.948633656793056,35.67920622432983
2951,N:0|U:0,78.085,185.9287037211503,125.50965131025505,73.31769689190567,14.824689012898844,20.242244169198987
2952,N:0|U:0,78.085,91.16230759619036,62.09835631593007,62.268357755364676,76.05856364178766,85.1214777284787
2953,N:0|U:0,78.085,78.96286652500109,31.480203587595625,17.49641122473322,27.030846100863364,26.497219116814666
2954,N:0|U:0,78.085,89.8863592842945,90.23393717955302,67.99083704555461,22.356364930789304,126.55589922765793
2955,N:0|U:0,78.085,120.99735775794008,59.17107850310708,17.384540247889472,8.970610583784506,8.091249291395718
2956,N:0|U:0,78.085,103.2172897011221,7.977192137212744,7.434014197421854,6.3659978198429386,9.90334000687337
2957,N:0|U:0,78.085,114.5509106421462,-649.5761993929015,-744.0936189761716,-801.714927261831,-664.2192208177687
2958,N:0|U:0,78.085,88.51589595822048,49.502920193396996,49.06256649942012,68.20637086828795,82.91694134322731
2959,N:1|U:0,78.085,104.07809144521578,63.9266331214972,81.09047194750332,67.2150318907317,69.98380376458533
2960,N:0|U:0,78.085,84.57031016139291,20.842037508542106,11.004377138498619,10.30982026994624,7.7953088714576655
2961,N:0|U:0,78.085,92.5386486700709,90.94070817010378,62.84794610357681,54.1691596777936,36.12280159983193
2962,N:0|U:0,78.085,59.93661244574574,55.05776060319478,60.683856072671745,9.264436132148626,19.062397019499468
2963,N:0|U:0,78.085,99.94638844829431,59.702670368476774,52.83950731592484,35.51200188934489,58.40707421931894
2964,N:0|U:1,78.085,79.40143440313553,36.66442251239953,53.19719366170841,63.23253816798997,45.74481892461719
2965,N:0|U:1,78.085,78.77562522172772,38.91867101341044,35.96460731199411,24.001268217972466,34.681581838311324
2966,N:0|U:0,78.085,70.99125858109102,24.908950417300655,13.932378557294784,9.873293620185562,7.608423121108216
2967,N:0|U:0,78.085,123.31358150818093,101.47741603141019,62.88270326441626,79.10155491075047,99.84556630422023
2968,N:1|U:0,78.085,118.58506260025068,35.90439929546205,20.545401890656017,11.722631958876608,11.095965174948166
2969,N:0|U:0,78.085,106.80255954478571,62.19311854395457,100.95946910123624,100.46620685666241,41.4205383068855
2970,N:0|U:0,78.085,72.554531327121,34.73978514386498,18.101106063874777,21.869664856828276,21.733141148545126
2971,N:0|U:0,78.085,96.03185215259619,45.68782793624346,29.105775689738753,20.51938931107164,15.607138482658629
2972,N:0|U:0,78.085,8.358171002038551,8.310396797583465,2.181252338210043,1.3602726152322429,1.2644633513605732
2973,N:0|U:0,78.085,610.0588194219544,328.0895527514088,118.48849449488752,157.07287902175364,203.07900663621805
2974,N:0|U:0,78.085,122.7853568698793,76.22632644887466,77.92432797119413,59.28876766092417,45.027433325695746
2975,N:0|U:0,78.085,78.96286652500109,32.47396848618331,22.48725000279758,32.32321805236436,32.940880447916115
